algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
RILSROLS,feynman_I_18_4,0.001,Feynman,50.0,1.0,0.007765461280280198,6.030057077946548e-05
RILSROLS,feynman_I_18_4,0.01,Feynman,10.0,1.0,0.01284270232856905,0.00016492140281812781
RILSROLS,feynman_I_18_4,0.1,Feynman,0.0,0.0,0.17957528686266142,0.03173825429772984
RILSROLS,feynman_I_24_6,0.0,Feynman,100.0,1.0,8.268272288127472e-15,0.0
RILSROLS,feynman_I_24_6,0.001,Feynman,100.0,1.0,0.003941413747974553,1.5534621669874522e-05
RILSROLS,feynman_I_24_6,0.01,Feynman,10.0,1.0,0.060291156584480164,0.0036284328309588894
RILSROLS,feynman_I_24_6,0.1,Feynman,0.0,0.0,1.8078153919441282,1.4511913706529977
RILSROLS,feynman_I_25_13,0.0,Feynman,100.0,1.0,2.8446142266490105e-16,0.0
RILSROLS,feynman_I_25_13,0.001,Feynman,100.0,1.0,2.8446142266490105e-16,0.0
RILSROLS,feynman_I_25_13,0.01,Feynman,90.0,1.0,2.8446142266490105e-16,0.0
RILSROLS,feynman_I_25_13,0.1,Feynman,90.0,1.0,2.858005246867276e-16,0.0
RILSROLS,feynman_I_27_6,0.0,Feynman,90.0,1.0,1.5081624843498912e-16,0.0
RILSROLS,feynman_I_27_6,0.001,Feynman,80.0,1.0,2.6192381923042545e-05,6.860407795051118e-10
RILSROLS,feynman_I_27_6,0.01,Feynman,80.0,1.0,0.00015520299890439928,2.408797066109912e-08
RILSROLS,feynman_I_27_6,0.1,Feynman,10.0,0.0,0.03457075936443076,0.0011944237948440226
RILSROLS,feynman_I_29_16,0.0,Feynman,0.0,0.0,0.33736380774039804,0.10779046583190154
RILSROLS,feynman_I_29_16,0.001,Feynman,0.0,0.0,0.40062102509794884,0.14884853893155106
RILSROLS,feynman_I_29_16,0.01,Feynman,0.0,0.0,0.2594540432256952,0.06514746120795326
RILSROLS,feynman_I_29_16,0.1,Feynman,0.0,0.0,0.5532881726090793,0.26706688360792225
RILSROLS,feynman_I_29_4,0.0,Feynman,100.0,1.0,3.8663761411618513e-16,0.0
RILSROLS,feynman_I_29_4,0.001,Feynman,100.0,1.0,3.8663761411618513e-16,0.0
RILSROLS,feynman_I_29_4,0.01,Feynman,90.0,1.0,3.8663761411618513e-16,0.0
RILSROLS,feynman_I_29_4,0.1,Feynman,100.0,1.0,3.882811587880868e-16,0.0
RILSROLS,feynman_I_30_3,0.0,Feynman,0.0,1.0,0.07662419003228636,0.00585409778158763
RILSROLS,feynman_I_30_3,0.001,Feynman,0.0,1.0,0.07664241152085915,0.005856874222117175
RILSROLS,feynman_I_30_3,0.01,Feynman,0.0,0.5,0.078119695423069,0.0060841408351059905
RILSROLS,feynman_I_30_3,0.1,Feynman,10.0,0.0,0.19817450801757475,0.038521560753198854
RILSROLS,feynman_I_32_17,0.0,Feynman,0.0,0.0,0.34647776143834735,0.11337050512122854
RILSROLS,feynman_I_32_17,0.001,Feynman,0.0,0.0,0.34658418757150344,0.11343635725534862
RILSROLS,feynman_I_32_17,0.01,Feynman,0.0,0.0,0.26772789089315846,0.06922585300260932
RILSROLS,feynman_I_32_17,0.1,Feynman,0.0,0.0,0.4965204220095537,0.2203657202896164
RILSROLS,feynman_I_32_5,0.0,Feynman,90.0,1.0,3.530679136478073e-08,1.332267629550187e-15
RILSROLS,feynman_I_32_5,0.001,Feynman,80.0,1.0,9.327111513127552e-05,8.699500859594884e-09
RILSROLS,feynman_I_32_5,0.01,Feynman,80.0,1.0,0.0009333010052181527,8.710503870399813e-07
RILSROLS,feynman_I_32_5,0.1,Feynman,80.0,1.0,0.010495132070881333,0.00011014173136201986
RILSROLS,feynman_I_34_1,0.0,Feynman,100.0,1.0,9.71075467101791e-16,0.0
RILSROLS,feynman_I_34_1,0.001,Feynman,100.0,1.0,9.785004652108076e-16,0.0
RILSROLS,feynman_I_34_1,0.01,Feynman,90.0,1.0,9.785004652108076e-16,0.0
RILSROLS,feynman_I_34_1,0.1,Feynman,0.0,0.0,0.17080869012626487,0.028758101788467903
RILSROLS,feynman_I_34_14,0.0,Feynman,0.0,1.0,0.0049767852037707295,2.4768084232905174e-05
RILSROLS,feynman_I_34_14,0.001,Feynman,0.0,1.0,0.00523609521549085,2.741631727491418e-05
RILSROLS,feynman_I_34_14,0.01,Feynman,0.0,1.0,0.012735263600604075,0.00016217378809728773
RILSROLS,feynman_I_34_14,0.1,Feynman,0.0,0.0,0.24439083192776656,0.05801121334838351
RILSROLS,feynman_I_34_27,0.0,Feynman,100.0,1.0,3.196540527729766e-08,1.110223024625156e-15
RILSROLS,feynman_I_34_27,0.001,Feynman,100.0,1.0,6.393533207453595e-05,4.087726593298931e-09
RILSROLS,feynman_I_34_27,0.01,Feynman,90.0,1.0,0.0004829123344823625,2.3320429554941872e-07
RILSROLS,feynman_I_34_27,0.1,Feynman,90.0,1.0,0.006334819899754335,4.012913797764253e-05
RILSROLS,feynman_I_34_8,0.0,Feynman,100.0,1.0,3.9719032697911766e-15,0.0
RILSROLS,feynman_I_34_8,0.001,Feynman,100.0,1.0,3.978935165786129e-15,0.0
RILSROLS,feynman_I_34_8,0.01,Feynman,90.0,1.0,3.980360557483642e-15,0.0
RILSROLS,feynman_I_34_8,0.1,Feynman,0.0,0.0,0.9075925992249972,0.6008807432604913
RILSROLS,feynman_I_37_4,0.0,Feynman,0.0,1.0,1.9312255400453327e-15,0.0
RILSROLS,feynman_I_37_4,0.001,Feynman,0.0,1.0,0.0008924147721343132,7.964038084063461e-07
RILSROLS,feynman_I_37_4,0.01,Feynman,0.0,1.0,0.00929264927201892,8.63496022584574e-05
RILSROLS,feynman_I_37_4,0.1,Feynman,0.0,0.0,0.19101940225568032,0.035838472935511886
RILSROLS,feynman_I_38_12,0.0,Feynman,100.0,1.0,1.9647893868850564e-08,4.440892098500625e-16
RILSROLS,feynman_I_38_12,0.001,Feynman,100.0,1.0,9.298063825951692e-05,8.64539902594028e-09
RILSROLS,feynman_I_38_12,0.01,Feynman,90.0,1.0,0.0009289078371165629,8.628693975857047e-07
RILSROLS,feynman_I_38_12,0.1,Feynman,70.0,1.0,0.02153863741464436,0.00046380532735808294
RILSROLS,feynman_I_39_1,0.0,Feynman,100.0,1.0,3.2790147117527278e-15,0.0
RILSROLS,feynman_I_39_1,0.001,Feynman,100.0,1.0,0.00044342287369667947,1.9662382565306878e-07
RILSROLS,feynman_I_39_1,0.01,Feynman,90.0,1.0,0.003947396075368078,1.558181437878776e-05
RILSROLS,feynman_I_39_1,0.1,Feynman,10.0,0.0,0.8652336041251184,0.5588321608126406
RILSROLS,feynman_I_39_11,0.0,Feynman,100.0,1.0,1.4672893943532858e-15,0.0
RILSROLS,feynman_I_39_11,0.001,Feynman,100.0,1.0,0.0004390640235035216,1.927771980528292e-07
RILSROLS,feynman_I_39_11,0.01,Feynman,90.0,1.0,0.004390758089769317,1.927857077006324e-05
RILSROLS,feynman_I_39_11,0.1,Feynman,30.0,0.0,0.12188835011308896,0.014747489130692518
RILSROLS,feynman_I_39_22,0.0,Feynman,100.0,1.0,4.1006482686288915e-15,0.0
RILSROLS,feynman_I_39_22,0.001,Feynman,100.0,1.0,4.111563089191619e-15,0.0
RILSROLS,feynman_I_39_22,0.01,Feynman,90.0,1.0,4.1006482686288915e-15,0.0
RILSROLS,feynman_I_39_22,0.1,Feynman,0.0,0.0,1.089212056848559,0.7822485367136071
RILSROLS,feynman_I_40_1,0.0,Feynman,0.0,0.0,0.17042453502993907,0.028630723301883806
RILSROLS,feynman_I_40_1,0.001,Feynman,0.0,0.0,0.19339425673136226,0.03671887321452704
RILSROLS,feynman_I_40_1,0.01,Feynman,0.0,0.0,0.22198599442300646,0.04810210057459827
RILSROLS,feynman_I_40_1,0.1,Feynman,0.0,0.0,0.18939694714034044,0.035242815245955995
RILSROLS,feynman_I_41_16,0.0,Feynman,0.0,1.0,0.017609730735933714,0.0003100545447136231
RILSROLS,feynman_I_41_16,0.001,Feynman,0.0,1.0,0.017366190842571134,0.00030153911689109693
RILSROLS,feynman_I_41_16,0.01,Feynman,0.0,1.0,0.017943095211179226,0.00032190284947531403
RILSROLS,feynman_I_41_16,0.1,Feynman,0.0,0.0,0.4400938827713569,0.17704317197629504
RILSROLS,feynman_I_43_16,0.0,Feynman,100.0,1.0,3.935116217159641e-15,0.0
RILSROLS,feynman_I_43_16,0.001,Feynman,100.0,1.0,3.935116217159641e-15,0.0
RILSROLS,feynman_I_43_16,0.01,Feynman,90.0,1.0,3.982367381682807e-15,0.0
RILSROLS,feynman_I_43_16,0.1,Feynman,0.0,0.0,1.148856430583322,0.8415116229676791
RILSROLS,feynman_I_43_31,0.0,Feynman,100.0,1.0,8.056392599304249e-15,0.0
RILSROLS,feynman_I_43_31,0.001,Feynman,100.0,1.0,8.056392599304249e-15,0.0
RILSROLS,feynman_I_43_31,0.01,Feynman,40.0,1.0,0.10928002506831254,0.011871379386918833
RILSROLS,feynman_I_43_31,0.1,Feynman,0.0,0.0,2.5449625300667043,2.0118094777282205
RILSROLS,feynman_I_43_43,0.0,Feynman,100.0,1.0,7.104693430022608e-16,0.0
RILSROLS,feynman_I_43_43,0.001,Feynman,100.0,1.0,0.00019281612651139915,3.717805794057766e-08
RILSROLS,feynman_I_43_43,0.01,Feynman,90.0,1.0,0.0019281270984601538,3.7176671973615496e-06
RILSROLS,feynman_I_43_43,0.1,Feynman,50.0,0.5,0.05028382950319558,0.002525272323712953
RILSROLS,feynman_I_44_4,0.0,Feynman,10.0,1.0,7.955686577116728e-15,0.0
RILSROLS,feynman_I_44_4,0.001,Feynman,10.0,1.0,0.0031807178286360352,1.0116914729316773e-05
RILSROLS,feynman_I_44_4,0.01,Feynman,20.0,1.0,0.053923052873936145,0.002903476461033115
RILSROLS,feynman_I_44_4,0.1,Feynman,0.0,0.0,1.4216927520097062,1.1056575064425387
RILSROLS,feynman_I_47_23,0.0,Feynman,100.0,1.0,3.0474408643308357e-16,0.0
RILSROLS,feynman_I_47_23,0.001,Feynman,100.0,1.0,3.0474408643308357e-16,0.0
RILSROLS,feynman_I_47_23,0.01,Feynman,90.0,1.0,3.0474408643308357e-16,0.0
RILSROLS,feynman_I_47_23,0.1,Feynman,30.0,0.0,0.05679495628130439,0.0032204757556226074
RILSROLS,feynman_I_48_2,0.0,Feynman,0.0,1.0,0.009408565399491267,8.851718511486729e-05
RILSROLS,feynman_I_48_2,0.001,Feynman,0.0,1.0,0.06626259718693242,0.0043811206461711475
RILSROLS,feynman_I_48_2,0.01,Feynman,0.0,1.0,1.25139081166918,0.9423400680031948
RILSROLS,feynman_I_48_2,0.1,Feynman,0.0,0.0,14.394604545678888,5.3385214423229215
RILSROLS,feynman_I_50_26,0.0,Feynman,70.0,1.0,2.597853685169614e-15,0.0
RILSROLS,feynman_I_50_26,0.001,Feynman,80.0,1.0,0.0003660726863349444,1.3400920274822577e-07
RILSROLS,feynman_I_50_26,0.01,Feynman,40.0,1.0,0.0024475861228149508,5.990659884654577e-06
RILSROLS,feynman_I_50_26,0.1,Feynman,20.0,1.0,0.053844540952986755,0.002895039915441529
RILSROLS,feynman_I_6_2,0.0,Feynman,0.0,0.0,0.003106130435675013,9.6479997413511e-06
RILSROLS,feynman_I_6_2,0.001,Feynman,0.0,0.0,0.0031087979090654765,9.664577737227537e-06
RILSROLS,feynman_I_6_2,0.01,Feynman,0.0,0.0,0.00305280242156527,9.319559197952883e-06
RILSROLS,feynman_I_6_2,0.1,Feynman,0.0,0.0,0.005361890886973613,2.8749460614090024e-05
RILSROLS,feynman_I_6_2a,0.0,Feynman,0.0,1.0,0.0009859494251689205,9.720957965509991e-07
RILSROLS,feynman_I_6_2a,0.001,Feynman,0.0,1.0,0.000987432610419909,9.750226848753697e-07
RILSROLS,feynman_I_6_2a,0.01,Feynman,0.0,1.0,0.0008248156890766268,6.80320689513448e-07
RILSROLS,feynman_I_6_2a,0.1,Feynman,0.0,1.0,0.0010959546936043295,1.2011159689902206e-06
RILSROLS,feynman_I_6_2b,0.0,Feynman,0.0,0.0,0.006784374975555511,4.602668456492129e-05
RILSROLS,feynman_I_6_2b,0.001,Feynman,0.0,0.0,0.006771423309775051,4.5851122461389355e-05
RILSROLS,feynman_I_6_2b,0.01,Feynman,0.0,0.0,0.0056374193840079525,3.177999232181249e-05
RILSROLS,feynman_I_6_2b,0.1,Feynman,0.0,0.0,0.009142228096568754,8.357684192823432e-05
RILSROLS,feynman_I_8_14,0.0,Feynman,0.0,0.0,0.23032751799555312,0.0516914423848086
RILSROLS,feynman_I_8_14,0.001,Feynman,0.0,0.0,0.21436080783436326,0.044926094865256845
RILSROLS,feynman_I_8_14,0.01,Feynman,0.0,0.0,0.23050435547765272,0.05176882630378425
RILSROLS,feynman_I_8_14,0.1,Feynman,0.0,0.0,0.33595870858960164,0.10694069500604446
RILSROLS,feynman_I_9_18,0.0,Feynman,0.0,0.0,0.014862910734303311,0.00022088171933269904
RILSROLS,feynman_I_9_18,0.001,Feynman,0.0,0.0,0.014859325686199973,0.00022077518721342525
RILSROLS,feynman_I_9_18,0.01,Feynman,0.0,0.0,0.014877410576898826,0.00022131285397718688
RILSROLS,feynman_I_9_18,0.1,Feynman,0.0,0.0,0.023891712708699026,0.0005706510838495436
RILSROLS,feynman_test_1,0.0,Feynman,0.0,0.0,0.7802046573016586,0.47543840112938496
RILSROLS,feynman_test_1,0.001,Feynman,0.0,0.0,1.21817902212428,0.9098541131951017
RILSROLS,feynman_test_1,0.01,Feynman,0.0,0.0,0.894599761688509,0.5879581688684381
RILSROLS,feynman_test_1,0.1,Feynman,0.0,0.0,4.3091159955126015,2.9739201423585135
RILSROLS,feynman_test_11,0.0,Feynman,0.0,0.0,0.12224080566269957,0.014832270580531508
RILSROLS,feynman_test_11,0.001,Feynman,0.0,0.0,0.1285460531732257,0.016389050594888557
RILSROLS,feynman_test_11,0.01,Feynman,0.0,0.0,0.12146748972577635,0.014646564542687673
RILSROLS,feynman_test_11,0.1,Feynman,0.0,0.0,0.18827247751738876,0.03483275956451915
RILSROLS,feynman_test_12,0.0,Feynman,0.0,1.0,0.01869350063664443,0.0003493859236815833
RILSROLS,feynman_test_12,0.001,Feynman,0.0,1.0,0.01869350063664443,0.0003493859236815833
RILSROLS,feynman_test_12,0.01,Feynman,0.0,1.0,0.018745960940964135,0.0003513493211978948
RILSROLS,feynman_test_12,0.1,Feynman,0.0,0.0,4.9102952150471175,3.2233059612634256
RILSROLS,feynman_test_13,0.0,Feynman,0.0,0.0,0.002209129680889257,4.880242038558907e-06
RILSROLS,feynman_test_13,0.001,Feynman,0.0,0.0,0.0026337843823759626,6.936796113316712e-06
RILSROLS,feynman_test_13,0.01,Feynman,0.0,0.0,0.003701786803813997,1.3703131652613427e-05
RILSROLS,feynman_test_13,0.1,Feynman,0.0,0.0,0.004688306147439996,2.1979972970660072e-05
RILSROLS,feynman_test_14,0.0,Feynman,0.0,0.0,3.3945734547638255,2.527577249766789
RILSROLS,feynman_test_14,0.001,Feynman,0.0,0.5,3.3222580050756174,2.4880183245268612
RILSROLS,feynman_test_14,0.01,Feynman,0.0,1.0,0.171067964002164,0.02884422496078355
RILSROLS,feynman_test_14,0.1,Feynman,0.0,0.0,3.2965381692812326,2.473775250126181
RILSROLS,feynman_test_15,0.0,Feynman,0.0,1.0,0.02389415987541514,0.0005707679571266117
RILSROLS,feynman_test_15,0.001,Feynman,0.0,1.0,0.02354706621226053,0.0005543106686557235
RILSROLS,feynman_test_15,0.01,Feynman,0.0,1.0,0.026712607729841676,0.0007133089464013034
RILSROLS,feynman_test_15,0.1,Feynman,0.0,0.0,0.19503551464864288,0.03733321369087534
RILSROLS,feynman_test_16,0.0,Feynman,0.0,0.0,1.2669899522706056,0.9575338367503906
RILSROLS,feynman_test_16,0.001,Feynman,0.0,0.0,1.3395999340380311,1.0276632133739176
RILSROLS,feynman_test_16,0.01,Feynman,0.0,0.0,1.3979565832727812,1.0832558493759465
RILSROLS,feynman_test_16,0.1,Feynman,0.0,0.0,5.584567916269912,3.4715750346964898
RILSROLS,feynman_test_17,0.0,Feynman,80.0,1.0,8.400863026730572e-13,0.0
RILSROLS,feynman_test_17,0.001,Feynman,0.0,1.0,6.394811092867715,3.735133283395685
RILSROLS,feynman_test_17,0.01,Feynman,0.0,0.5,77.05852521262698,8.689298793919662
RILSROLS,feynman_test_17,0.1,Feynman,0.0,0.0,201.83104064942847,10.614886378084682
RILSROLS,feynman_test_18,0.0,Feynman,80.0,1.0,2.446542829032997e-08,6.661338147750937e-16
RILSROLS,feynman_test_18,0.001,Feynman,100.0,1.0,0.00012400159778580916,1.5376396038124565e-08
RILSROLS,feynman_test_18,0.01,Feynman,40.0,1.0,0.0012293518157696218,1.5113047448593847e-06
RILSROLS,feynman_test_18,0.1,Feynman,0.0,0.5,0.021835593515191935,0.00047667951442670564
RILSROLS,feynman_test_19,0.0,Feynman,60.0,1.0,9.093595561535078e-07,8.268941087404747e-13
RILSROLS,feynman_test_19,0.001,Feynman,50.0,1.0,0.017434462802103368,0.00030391430656635457
RILSROLS,feynman_test_19,0.01,Feynman,20.0,1.0,0.09185672473107871,0.008402259821500039
RILSROLS,feynman_test_19,0.1,Feynman,0.0,0.0,1.8960413099510296,1.5249628034593183
RILSROLS,feynman_test_2,0.0,Feynman,0.0,0.0,0.5552550628656463,0.2687348406015973
RILSROLS,feynman_test_2,0.001,Feynman,0.0,1.0,0.04840206875421444,0.0023400202754535514
RILSROLS,feynman_test_2,0.01,Feynman,0.0,1.0,0.04058214714741152,0.0016455559968648061
RILSROLS,feynman_test_2,0.1,Feynman,0.0,0.0,0.406817760133575,0.1531507714798565
RILSROLS,feynman_test_20,0.0,Feynman,0.0,0.0,9.005061069665867,4.407829909134019
RILSROLS,feynman_test_20,0.001,Feynman,0.0,0.0,8.844116903635785,4.372208643103834
RILSROLS,feynman_test_20,0.01,Feynman,0.0,0.0,9.52327685458331,4.518443881623678
RILSROLS,feynman_test_20,0.1,Feynman,0.0,0.0,28.48645542216162,6.7000890123267185
RILSROLS,feynman_test_3,0.0,Feynman,0.0,1.0,0.039576694056512436,0.0015650893209524573
RILSROLS,feynman_test_3,0.001,Feynman,0.0,1.0,0.03776652930231014,0.0014252945205626318
RILSROLS,feynman_test_3,0.01,Feynman,0.0,1.0,0.04518602617671818,0.0020396953680141324
RILSROLS,feynman_test_3,0.1,Feynman,0.0,0.0,0.23524882733732635,0.0538648952113479
RILSROLS,feynman_test_4,0.0,Feynman,0.0,0.0,0.018065434906017513,0.0003263066945230638
RILSROLS,feynman_test_4,0.001,Feynman,0.0,0.0,0.018061070299987915,0.0003261490679911574
RILSROLS,feynman_test_4,0.01,Feynman,0.0,0.0,0.020204565735097255,0.000408141175601688
RILSROLS,feynman_test_4,0.1,Feynman,0.0,0.0,0.20617694274802167,0.041630242252123625
RILSROLS,feynman_test_5,0.0,Feynman,0.0,1.0,0.008395830177560116,7.048748006963012e-05
RILSROLS,feynman_test_5,0.001,Feynman,0.0,1.0,0.0033498347601115482,1.1221329960621495e-05
RILSROLS,feynman_test_5,0.01,Feynman,0.0,1.0,0.014007980440758197,0.00019620426671260944
RILSROLS,feynman_test_5,0.1,Feynman,0.0,0.0,0.3772468435757638,0.13305706351264598
RILSROLS,feynman_test_6,0.0,Feynman,0.0,0.0,0.1271853188330485,0.016046666150465485
RILSROLS,feynman_test_6,0.001,Feynman,0.0,0.0,0.09762866268908452,0.009486218990173595
RILSROLS,feynman_test_6,0.01,Feynman,0.0,0.0,0.08929504278574395,0.007941983459206374
RILSROLS,feynman_test_6,0.1,Feynman,0.0,0.0,0.20452756761739416,0.04098024687655869
RILSROLS,feynman_test_7,0.0,Feynman,0.0,1.0,0.017100423256077853,0.0002923817278334013
RILSROLS,feynman_test_7,0.001,Feynman,0.0,1.0,0.022842892374734258,0.0005216616429457637
RILSROLS,feynman_test_7,0.01,Feynman,0.0,1.0,0.03883468372605735,0.0015069965701488696
RILSROLS,feynman_test_7,0.1,Feynman,0.0,0.0,0.377967581803202,0.13353344890479868
RILSROLS,feynman_test_8,0.0,Feynman,0.0,0.0,0.03323543169141576,0.0011039843047277074
RILSROLS,feynman_test_8,0.001,Feynman,0.0,0.0,0.030097846209498482,0.0009054702844755548
RILSROLS,feynman_test_8,0.01,Feynman,0.0,0.0,0.0380182346032488,0.0014443425972171262
RILSROLS,feynman_test_8,0.1,Feynman,0.0,0.0,0.08426205699866812,0.007075007257149497
RILSROLS,feynman_test_9,0.0,Feynman,0.0,0.0,3295.8913265557107,16.20086393040408
RILSROLS,feynman_test_9,0.001,Feynman,0.0,0.0,939.6058108835916,13.690922007059674
RILSROLS,feynman_test_9,0.01,Feynman,0.0,0.0,607.1912711400709,12.817690413137143
RILSROLS,feynman_test_9,0.1,Feynman,0.0,0.0,1141.0595971441096,14.079425929792277
RILSROLS,strogatz_bacres1,0.0,Strogatz,80.0,1.0,1.830502249051966e-14,0.0
RILSROLS,strogatz_bacres1,0.001,Strogatz,20.0,1.0,0.005754252851995303,3.311087771352935e-05
RILSROLS,strogatz_bacres1,0.01,Strogatz,0.0,1.0,0.009983758356783798,9.967046366090177e-05
RILSROLS,strogatz_bacres1,0.1,Strogatz,0.0,0.0,0.08574174074424726,0.007324754473699922
RILSROLS,strogatz_bacres2,0.0,Strogatz,70.0,1.0,1.488649074434749e-14,0.0
RILSROLS,strogatz_bacres2,0.001,Strogatz,30.0,1.0,0.004429982309732811,1.962455070169108e-05
RILSROLS,strogatz_bacres2,0.01,Strogatz,0.0,1.0,0.01125850053776246,0.0001267458017702885
RILSROLS,strogatz_bacres2,0.1,Strogatz,0.0,0.0,0.21901050616053216,0.04685076265854444
RILSROLS,strogatz_barmag1,0.0,Strogatz,50.0,1.0,8.6628086918968e-11,0.0
RILSROLS,strogatz_barmag1,0.001,Strogatz,50.0,1.0,0.0001709729678335249,2.923175525545377e-08
RILSROLS,strogatz_barmag1,0.01,Strogatz,10.0,1.0,0.001758153721016852,3.091099729349031e-06
RILSROLS,strogatz_barmag1,0.1,Strogatz,0.0,0.0,0.017449520786703,0.0003044394292993776
RILSROLS,strogatz_barmag2,0.0,Strogatz,100.0,1.0,1.3125894217816002e-15,0.0
RILSROLS,strogatz_barmag2,0.001,Strogatz,100.0,1.0,6.548370658211658e-05,4.288115853200224e-09
RILSROLS,strogatz_barmag2,0.01,Strogatz,90.0,1.0,0.0006204666397488817,3.849787769158402e-07
RILSROLS,strogatz_barmag2,0.1,Strogatz,20.0,1.0,0.006550005132344275,4.290164694489989e-05
RILSROLS,strogatz_glider1,0.0,Strogatz,90.0,1.0,1.689861850971307e-14,0.0
RILSROLS,strogatz_glider1,0.001,Strogatz,100.0,1.0,9.052137935628209e-05,8.194120015582406e-09
RILSROLS,strogatz_glider1,0.01,Strogatz,100.0,1.0,0.0007583258451122726,5.750579220250669e-07
RILSROLS,strogatz_glider1,0.1,Strogatz,20.0,1.0,0.013972653619864476,0.00019521599329872693
RILSROLS,strogatz_glider2,0.0,Strogatz,90.0,1.0,1.8711927237223248e-14,0.0
RILSROLS,strogatz_glider2,0.001,Strogatz,100.0,1.0,1.8711927237223248e-14,0.0
RILSROLS,strogatz_glider2,0.01,Strogatz,100.0,1.0,1.9341566816671122e-14,0.0
RILSROLS,strogatz_glider2,0.1,Strogatz,10.0,0.0,0.0750059448608941,0.005610125540475988
RILSROLS,strogatz_lv1,0.0,Strogatz,100.0,1.0,4.4819662403391514e-15,0.0
RILSROLS,strogatz_lv1,0.001,Strogatz,90.0,1.0,0.0006186450883025709,3.8272167194666255e-07
RILSROLS,strogatz_lv1,0.01,Strogatz,50.0,1.0,0.005747665849715161,3.303511705457199e-05
RILSROLS,strogatz_lv1,0.1,Strogatz,0.0,0.0,0.9627599324274676,0.6559159645377818
RILSROLS,strogatz_lv2,0.0,Strogatz,100.0,1.0,4.465257672454865e-15,0.0
RILSROLS,strogatz_lv2,0.001,Strogatz,100.0,1.0,0.00013516127726156344,1.8268570711406708e-08
RILSROLS,strogatz_lv2,0.01,Strogatz,40.0,1.0,0.0013561632676982276,1.8391771172952598e-06
RILSROLS,strogatz_lv2,0.1,Strogatz,0.0,0.0,0.03156521054925084,0.0009958664773488427
RILSROLS,strogatz_predprey1,0.0,Strogatz,60.0,1.0,6.088812455368081e-15,0.0
RILSROLS,strogatz_predprey1,0.001,Strogatz,50.0,1.0,0.004516314272722249,2.039688659208621e-05
RILSROLS,strogatz_predprey1,0.01,Strogatz,0.0,1.0,0.020720396445580054,0.00042924269103538753
RILSROLS,strogatz_predprey1,0.1,Strogatz,0.0,0.0,0.1686644277588565,0.02805056755460881
RILSROLS,strogatz_predprey2,0.0,Strogatz,90.0,1.0,8.15846874330545e-15,0.0
RILSROLS,strogatz_predprey2,0.001,Strogatz,90.0,1.0,0.00017389286720661095,3.023872884111381e-08
RILSROLS,strogatz_predprey2,0.01,Strogatz,60.0,1.0,0.002337042014650575,5.46175046280344e-06
RILSROLS,strogatz_predprey2,0.1,Strogatz,10.0,1.0,0.03092420270017857,0.0009558493430719044
RILSROLS,strogatz_shearflow1,0.0,Strogatz,10.0,0.0,0.09972874049263107,0.009896687513643934
RILSROLS,strogatz_shearflow1,0.001,Strogatz,10.0,0.0,0.09972727131736112,0.009896397363542553
RILSROLS,strogatz_shearflow1,0.01,Strogatz,0.0,0.0,0.13524345568419593,0.01812552793266596
RILSROLS,strogatz_shearflow1,0.1,Strogatz,0.0,0.0,0.1290898444403666,0.01652686385411198
RILSROLS,strogatz_shearflow2,0.0,Strogatz,100.0,1.0,1.1750820427019975e-15,0.0
RILSROLS,strogatz_shearflow2,0.001,Strogatz,100.0,1.0,2.858843672949201e-05,8.172986728495977e-10
RILSROLS,strogatz_shearflow2,0.01,Strogatz,80.0,1.0,0.00028243756707043317,7.977097619590916e-08
RILSROLS,strogatz_shearflow2,0.1,Strogatz,40.0,1.0,0.0028553076445273634,8.15274851107458e-06
RILSROLS,strogatz_vdp1,0.0,Strogatz,100.0,1.0,3.1322414615845722e-09,0.0
RILSROLS,strogatz_vdp1,0.001,Strogatz,50.0,1.0,0.0003510238887069015,1.2321776284002978e-07
RILSROLS,strogatz_vdp1,0.01,Strogatz,0.0,1.0,0.0034851124263677066,1.2145934862259689e-05
RILSROLS,strogatz_vdp1,0.1,Strogatz,0.0,1.0,0.04509444756979016,0.0020314444204818536
RILSROLS,strogatz_vdp2,0.0,Strogatz,100.0,1.0,1.0185493555193822e-16,0.0
RILSROLS,strogatz_vdp2,0.001,Strogatz,100.0,1.0,8.233393643309317e-06,6.778866356907993e-11
RILSROLS,strogatz_vdp2,0.01,Strogatz,100.0,1.0,7.876747990224728e-05,6.20431593064025e-09
RILSROLS,strogatz_vdp2,0.1,Strogatz,100.0,1.0,0.0007659802933189943,5.867256375912293e-07
