algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
AIFeynman,feynman_III_15_14,0.1,Feynman,100.0,0.0,0.02027401629791193,0.00041095128480068396
AIFeynman,feynman_III_15_27,0.0,Feynman,900.0,1.0,4.224767956895731e-15,0.0
AIFeynman,feynman_III_15_27,0.001,Feynman,1000.0,1.0,0.00015322037961361864,2.3476484480629235e-08
AIFeynman,feynman_III_15_27,0.01,Feynman,1000.0,1.0,0.0021361856432044685,4.563278690372056e-06
AIFeynman,feynman_III_15_27,0.1,Feynman,1000.0,0.0,4.016622904462866,2.8410215777519707
AIFeynman,feynman_III_17_37,0.0,Feynman,1000.0,1.0,3.2069395762282005e-15,0.0
AIFeynman,feynman_III_17_37,0.001,Feynman,1000.0,1.0,0.00023451880807889483,5.4999069784797037e-08
AIFeynman,feynman_III_17_37,0.01,Feynman,1000.0,1.0,0.0031310900144594185,9.803676622541657e-06
AIFeynman,feynman_III_17_37,0.1,Feynman,1000.0,0.0,5.1638908728874044,3.3201958709065025
AIFeynman,feynman_III_19_51,0.0,Feynman,800.0,0.0,2.110254080711661,1.6961975100093265
AIFeynman,feynman_III_19_51,0.001,Feynman,1000.0,0.0,2.1102555664715408,1.696198659919869
AIFeynman,feynman_III_19_51,0.01,Feynman,1000.0,0.0,2.1102860354918413,1.6962222414421313
AIFeynman,feynman_III_19_51,0.1,Feynman,900.0,0.0,2.0913808384810713,1.6815490286310055
AIFeynman,feynman_III_21_20,0.0,Feynman,1000.0,1.0,3.9070535547478166e-15,0.0
AIFeynman,feynman_III_21_20,0.001,Feynman,1000.0,1.0,0.0004746415867748258,2.2528461045868582e-07
AIFeynman,feynman_III_21_20,0.01,Feynman,1000.0,1.0,0.00582545025883368,3.3935294909571006e-05
AIFeynman,feynman_III_21_20,0.1,Feynman,400.0,0.0,14.876915097645274,5.40412949291585
AIFeynman,feynman_III_4_32,0.0,Feynman,1000.0,1.0,0.0405579501919504,0.0016435958797569117
AIFeynman,feynman_III_4_32,0.001,Feynman,1000.0,1.0,0.018034677932534677,0.00032519672594279777
AIFeynman,feynman_III_4_32,0.01,Feynman,1000.0,1.0,0.013696567642786367,0.00018757837127060767
AIFeynman,feynman_III_4_32,0.1,Feynman,1000.0,0.0,12.852210950867988,5.113067484344945
AIFeynman,feynman_III_4_33,0.0,Feynman,900.0,1.0,0.04468642208918555,0.0019948852118386847
AIFeynman,feynman_III_4_33,0.001,Feynman,1000.0,1.0,0.03192260327757819,0.0010185337183986104
AIFeynman,feynman_III_4_33,0.01,Feynman,1000.0,1.0,0.031667302128550436,0.001002315538012797
AIFeynman,feynman_III_4_33,0.1,Feynman,1000.0,0.0,9.800745987424115,4.575273932489377
AIFeynman,feynman_III_7_38,0.0,Feynman,1000.0,1.0,7.956251990114301e-13,0.0
AIFeynman,feynman_III_7_38,0.001,Feynman,400.0,1.0,0.0017866787371912565,3.1922158147048526e-06
AIFeynman,feynman_III_7_38,0.01,Feynman,500.0,1.0,0.03503625771296766,0.00122678654410275
AIFeynman,feynman_III_7_38,0.1,Feynman,300.0,0.0,58.1953413104144,8.127905839937439
AIFeynman,feynman_III_8_54,0.001,Feynman,1000.0,0.0,0.016129030070259204,0.0002601117790053083
AIFeynman,feynman_III_8_54,0.01,Feynman,1000.0,1.0,0.00954993367460024,9.119707460966193e-05
AIFeynman,feynman_III_8_54,0.1,Feynman,1000.0,0.0,0.1490034111736902,0.0219591400965215
AIFeynman,feynman_III_9_52,0.0,Feynman,400.0,0.0,20.58001790662499,6.050999486110998
AIFeynman,feynman_III_9_52,0.001,Feynman,800.0,0.0,20.695418256810274,6.062156759819809
AIFeynman,feynman_III_9_52,0.01,Feynman,300.0,0.0,20.748413252566166,6.067259752670131
AIFeynman,feynman_III_9_52,0.1,Feynman,300.0,0.0,20.785757601988767,6.070847927677705
AIFeynman,feynman_II_10_9,0.0,Feynman,1000.0,1.0,9.19852135201566e-17,0.0
AIFeynman,feynman_II_10_9,0.001,Feynman,1000.0,1.0,8.27525250235701e-06,6.847988842416446e-11
AIFeynman,feynman_II_10_9,0.01,Feynman,1000.0,1.0,0.0002638672770385391,6.962593747856561e-08
AIFeynman,feynman_II_10_9,0.1,Feynman,1000.0,1.0,0.0028521766276589674,8.134878427087423e-06
AIFeynman,feynman_II_11_20,0.0,Feynman,1000.0,1.0,8.569984836270597e-12,0.0
AIFeynman,feynman_II_11_20,0.001,Feynman,1000.0,1.0,0.00023512391244483372,5.528325266856174e-08
AIFeynman,feynman_II_11_20,0.01,Feynman,1000.0,1.0,0.002080210264340852,4.327265381238617e-06
AIFeynman,feynman_II_11_20,0.1,Feynman,1000.0,0.0,8.564120259408726,4.308705066153183
AIFeynman,feynman_II_11_27,0.0,Feynman,900.0,1.0,2.6195755666846775e-16,0.0
AIFeynman,feynman_II_11_27,0.001,Feynman,1000.0,1.0,0.000794587876282643,6.313696937199193e-07
AIFeynman,feynman_II_11_27,0.01,Feynman,1000.0,1.0,0.001981454973047157,3.9261561029251395e-06
AIFeynman,feynman_II_11_27,0.1,Feynman,1000.0,0.5,0.022123064068284876,0.0004893102319900084
AIFeynman,feynman_II_11_28,0.0,Feynman,900.0,1.0,2.133107991010956e-16,0.0
AIFeynman,feynman_II_11_28,0.001,Feynman,1000.0,1.0,6.764594897277179e-05,4.575974477749232e-09
AIFeynman,feynman_II_11_28,0.01,Feynman,1000.0,1.0,0.0009895497231930458,9.79208175181175e-07
AIFeynman,feynman_II_11_28,0.1,Feynman,1000.0,0.5,0.009598169498943364,9.212061449625491e-05
AIFeynman,feynman_II_11_3,0.0,Feynman,900.0,0.0,0.009675200763779103,9.360512872264518e-05
AIFeynman,feynman_II_11_3,0.001,Feynman,1000.0,0.0,0.009608642354604601,9.232174611510401e-05
AIFeynman,feynman_II_11_3,0.01,Feynman,1000.0,0.0,0.008706415240350197,7.579879353622536e-05
AIFeynman,feynman_II_11_3,0.1,Feynman,1000.0,0.0,0.007729637648613429,5.974551338019595e-05
AIFeynman,feynman_II_13_17,0.0,Feynman,1000.0,1.0,1.9388525724562e-14,0.0
AIFeynman,feynman_II_13_17,0.001,Feynman,1000.0,1.0,9.218315835526719e-07,8.497647030477337e-13
AIFeynman,feynman_II_13_17,0.1,Feynman,200.0,0.0,0.029589416371158177,0.0008751505052467263
AIFeynman,feynman_II_13_23,0.0,Feynman,900.0,1.0,6.317409001045351e-16,0.0
AIFeynman,feynman_II_13_23,0.001,Feynman,1000.0,1.0,5.318437531379348e-05,2.828577812415674e-09
AIFeynman,feynman_II_13_23,0.01,Feynman,1000.0,1.0,0.0028425370772900294,8.079984392510262e-06
AIFeynman,feynman_II_13_23,0.1,Feynman,1000.0,0.0,3.740213511231793,2.707329748945593
AIFeynman,feynman_II_13_34,0.0,Feynman,1000.0,1.0,0.0076641780855374415,5.8737900622517106e-05
AIFeynman,feynman_II_13_34,0.001,Feynman,1000.0,1.0,0.00015163428211658868,2.2992955275197843e-08
AIFeynman,feynman_II_13_34,0.01,Feynman,1000.0,1.0,0.015398797030363068,0.00023709484077900423
AIFeynman,feynman_II_13_34,0.1,Feynman,1000.0,0.0,5.245021975959053,3.350263865644619
AIFeynman,feynman_II_15_4,0.0,Feynman,1000.0,1.0,3.3064799243183004e-15,0.0
AIFeynman,feynman_II_15_4,0.001,Feynman,1000.0,1.0,0.0003205370914927914,1.0274402178583846e-07
AIFeynman,feynman_II_15_4,0.01,Feynman,1000.0,1.0,0.004125156028660906,1.7016767474849864e-05
AIFeynman,feynman_II_15_4,0.1,Feynman,1000.0,0.0,6.642889493039118,3.8095024713518177
AIFeynman,feynman_II_15_5,0.0,Feynman,900.0,1.0,3.3017956788347295e-15,0.0
AIFeynman,feynman_II_15_5,0.001,Feynman,1000.0,1.0,0.000245929251357885,6.048119488854476e-08
AIFeynman,feynman_II_15_5,0.01,Feynman,1000.0,1.0,0.0032605062402780746,1.0630844435260377e-05
AIFeynman,feynman_II_15_5,0.1,Feynman,1000.0,0.0,6.658964753071894,3.814229599787443
AIFeynman,feynman_II_21_32,0.0,Feynman,400.0,1.0,4.746120293918507e-14,0.0
AIFeynman,feynman_II_21_32,0.001,Feynman,500.0,1.0,1.4545139035520384e-06,2.1156409957234603e-12
AIFeynman,feynman_II_21_32,0.01,Feynman,700.0,1.0,1.909989436544134e-05,3.648059631489892e-10
AIFeynman,feynman_II_24_17,0.0,Feynman,900.0,1.0,0.014274143310378582,0.00020373041279528496
AIFeynman,feynman_II_24_17,0.001,Feynman,1000.0,1.0,0.014126981792686432,0.00019955170280534836
AIFeynman,feynman_II_24_17,0.01,Feynman,1000.0,1.0,0.013414183894083963,0.00017992414222508832
AIFeynman,feynman_II_24_17,0.1,Feynman,1000.0,0.0,3.6481405851830355,2.6608837989655565
AIFeynman,feynman_II_27_16,0.0,Feynman,900.0,1.0,4.0320006572348776e-14,0.0
AIFeynman,feynman_II_27_16,0.001,Feynman,300.0,1.0,0.004133118617506639,1.7082523599148265e-05
AIFeynman,feynman_II_27_16,0.01,Feynman,500.0,0.0,129.36283648313025,9.72530203829121
AIFeynman,feynman_II_27_16,0.1,Feynman,400.0,0.0,128.79710240927548,9.716536913395203
AIFeynman,feynman_II_27_18,0.0,Feynman,1000.0,1.0,1.1256525043234377e-14,0.0
AIFeynman,feynman_II_27_18,0.001,Feynman,1000.0,1.0,0.0010354187114177498,1.0720913332264537e-06
AIFeynman,feynman_II_27_18,0.01,Feynman,800.0,0.0,40.13655720674691,7.385195701857274
AIFeynman,feynman_II_27_18,0.1,Feynman,500.0,0.0,40.11412540465535,7.384078309298452
AIFeynman,feynman_II_2_42,0.0,Feynman,1000.0,1.0,3.0019136110489358e-15,0.0
AIFeynman,feynman_II_2_42,0.001,Feynman,1000.0,1.0,0.00011764298207631789,1.3839871153261836e-08
AIFeynman,feynman_II_2_42,0.01,Feynman,1000.0,1.0,0.001191411362409113,1.4194600270570045e-06
AIFeynman,feynman_II_2_42,0.1,Feynman,1000.0,1.0,0.05506794655911928,0.003027890048983713
AIFeynman,feynman_II_34_11,0.0,Feynman,1000.0,1.0,1.9336675140570235e-15,0.0
AIFeynman,feynman_II_34_11,0.001,Feynman,1000.0,1.0,0.00025224156434329144,6.362580482125832e-08
AIFeynman,feynman_II_34_11,0.01,Feynman,1000.0,1.0,0.0028712874658449344,8.244257727548271e-06
AIFeynman,feynman_II_34_11,0.1,Feynman,1000.0,0.0,7.447115138687816,4.0335239900741175
AIFeynman,feynman_II_34_2,0.0,Feynman,1000.0,1.0,3.98243591504744e-15,0.0
AIFeynman,feynman_II_34_2,0.001,Feynman,1000.0,1.0,0.001274151463203661,1.6234606332817132e-06
AIFeynman,feynman_II_34_2,0.01,Feynman,1000.0,1.0,0.011988833880573922,0.00014372180934188954
AIFeynman,feynman_II_34_2,0.1,Feynman,500.0,0.0,16.67320017272489,5.631196025423948
AIFeynman,feynman_II_34_29a,0.0,Feynman,1000.0,1.0,2.417523124381799e-13,0.0
AIFeynman,feynman_II_34_29a,0.001,Feynman,1000.0,1.0,1.3525223069268396e-05,1.8293166979535997e-10
AIFeynman,feynman_II_34_29a,0.01,Feynman,1000.0,1.0,0.0002996819953524344,8.980929440963439e-08
AIFeynman,feynman_II_34_29a,0.1,Feynman,1000.0,1.0,0.003289517872999078,1.0820869291068095e-05
AIFeynman,feynman_II_34_29b,0.0,Feynman,1000.0,1.0,1.9823200113364116e-11,0.0
AIFeynman,feynman_II_34_29b,0.001,Feynman,300.0,1.0,0.049609190875110135,0.0024580483416808134
AIFeynman,feynman_II_34_29b,0.01,Feynman,500.0,0.0,301.8172739978356,11.419654540189592
AIFeynman,feynman_II_34_29b,0.1,Feynman,500.0,0.0,301.72792377135045,11.419062377439712
AIFeynman,feynman_II_34_2a,0.0,Feynman,900.0,1.0,1.5221844455838663e-15,0.0
AIFeynman,feynman_II_34_2a,0.001,Feynman,1000.0,1.0,3.1837921997532026e-05,1.0136533829388597e-09
AIFeynman,feynman_II_34_2a,0.01,Feynman,1000.0,1.0,0.0006514035223658712,4.243264589824397e-07
AIFeynman,feynman_II_34_2a,0.1,Feynman,1000.0,1.0,0.00639353725802206,4.087648321492851e-05
AIFeynman,feynman_II_35_18,0.0,Feynman,900.0,0.0,0.018029743802243828,0.00032501883722949195
AIFeynman,feynman_II_35_18,0.001,Feynman,1000.0,0.0,0.06371138723412413,0.004050924777019102
AIFeynman,feynman_II_35_18,0.01,Feynman,900.0,0.0,0.017820837925399166,0.0003175318457903868
AIFeynman,feynman_II_35_18,0.1,Feynman,1000.0,0.0,0.017750824931558447,0.00031504215475939044
AIFeynman,feynman_II_35_21,0.0,Feynman,1000.0,0.0,0.2021015188681532,0.040032906243635744
AIFeynman,feynman_II_35_21,0.001,Feynman,1000.0,0.0,0.20293017107974393,0.040355313802822944
AIFeynman,feynman_II_35_21,0.01,Feynman,1000.0,0.0,0.20296099518647012,0.04036733012045882
AIFeynman,feynman_II_35_21,0.1,Feynman,1000.0,0.0,8.484318411734723,4.290235565565476
AIFeynman,feynman_II_36_38,0.0,Feynman,1000.0,0.0,0.08845212701753453,0.007793331721002486
AIFeynman,feynman_II_36_38,0.001,Feynman,1000.0,0.0,0.08484682793847696,0.007173195220110389
AIFeynman,feynman_II_36_38,0.01,Feynman,1000.0,0.0,0.08037424336598095,0.006439242503624778
AIFeynman,feynman_II_36_38,0.1,Feynman,1000.0,0.0,0.09598590038105598,0.009171109588585755
AIFeynman,feynman_II_37_1,0.0,Feynman,1000.0,1.0,1.0082607523139818e-14,0.0
AIFeynman,feynman_II_37_1,0.001,Feynman,1000.0,1.0,0.0020789729404900974,4.322119146962515e-06
AIFeynman,feynman_II_37_1,0.01,Feynman,600.0,0.0,43.01825258139138,7.523789236611341
AIFeynman,feynman_II_37_1,0.1,Feynman,200.0,0.0,43.04964738949833,7.525247520877128
AIFeynman,feynman_II_38_14,0.0,Feynman,1000.0,1.0,7.8482368625826e-17,0.0
AIFeynman,feynman_II_38_14,0.001,Feynman,1000.0,1.0,1.2382249072289008e-05,1.533200233321412e-10
AIFeynman,feynman_II_38_14,0.01,Feynman,1000.0,1.0,0.00014901741665857815,2.2206190195462658e-08
AIFeynman,feynman_II_38_14,0.1,Feynman,1000.0,1.0,0.002734349762285515,7.476640672293922e-06
AIFeynman,feynman_II_38_3,0.0,Feynman,1000.0,1.0,3.8944631232972e-15,0.0
AIFeynman,feynman_II_38_3,0.001,Feynman,1000.0,1.0,0.0006276031683183577,3.9388565934271135e-07
AIFeynman,feynman_II_38_3,0.01,Feynman,1000.0,1.0,0.008831713834049302,7.799612746952459e-05
AIFeynman,feynman_II_38_3,0.1,Feynman,1000.0,0.0,14.700619811942435,5.380395952054925
AIFeynman,feynman_II_3_24,0.0,Feynman,1000.0,1.0,4.8655159982915884e-14,0.0
AIFeynman,feynman_II_3_24,0.001,Feynman,1000.0,1.0,3.930811063233879e-06,1.545119587819386e-11
AIFeynman,feynman_II_3_24,0.01,Feynman,1000.0,1.0,3.679859926288948e-05,1.354136801772411e-09
AIFeynman,feynman_II_3_24,0.1,Feynman,100.0,0.0,0.07303852282772166,0.0053204471036193066
AIFeynman,feynman_II_4_23,0.0,Feynman,1000.0,1.0,3.3506214441908514e-14,0.0
AIFeynman,feynman_II_4_23,0.001,Feynman,1000.0,1.0,1.3356616143933958e-06,1.7839063559661104e-12
AIFeynman,feynman_II_4_23,0.01,Feynman,1000.0,1.0,1.3604015450624372e-05,1.8506929320657992e-10
AIFeynman,feynman_II_4_23,0.1,Feynman,100.0,0.0,0.05038145071545136,0.00253507455764568
AIFeynman,feynman_II_6_11,0.0,Feynman,900.0,1.0,1.494430727596997e-14,0.0
AIFeynman,feynman_II_6_11,0.001,Feynman,1000.0,1.0,7.008897210227257e-07,4.911626660940486e-13
AIFeynman,feynman_II_6_11,0.01,Feynman,100.0,0.0,0.02255794854757447,0.0005087316167993993
AIFeynman,feynman_II_6_11,0.1,Feynman,200.0,0.0,0.022766528699723673,0.0005181805503014081
AIFeynman,feynman_II_6_15a,0.0,Feynman,800.0,0.0,0.41989380610696186,0.16238310742031636
AIFeynman,feynman_II_6_15a,0.001,Feynman,1000.0,0.0,0.41982109055306427,0.1623311977394606
AIFeynman,feynman_II_6_15a,0.01,Feynman,500.0,0.0,0.42046214909350565,0.1627890490094944
AIFeynman,feynman_II_6_15a,0.1,Feynman,900.0,0.0,0.4202918420517173,0.16266736610145896
AIFeynman,feynman_II_6_15b,0.0,Feynman,900.0,1.0,2.066280054890929e-14,0.0
AIFeynman,feynman_II_6_15b,0.001,Feynman,1000.0,1.0,1.181508193251447e-06,1.3959944311626974e-12
AIFeynman,feynman_II_6_15b,0.01,Feynman,200.0,0.0,0.031641164570916515,0.0010006624656788813
AIFeynman,feynman_II_6_15b,0.1,Feynman,400.0,0.0,0.03133173375748997,0.0009811960099662747
AIFeynman,feynman_II_8_31,0.0,Feynman,1000.0,1.0,5.707427437080171e-15,0.0
AIFeynman,feynman_II_8_31,0.001,Feynman,1000.0,1.0,0.0005214561455775424,2.719164747822252e-07
AIFeynman,feynman_II_8_31,0.01,Feynman,1000.0,1.0,0.018496286182772274,0.000342054095382356
AIFeynman,feynman_II_8_31,0.1,Feynman,1000.0,0.0,20.283748736005677,6.022067616498695
AIFeynman,feynman_II_8_7,0.0,Feynman,900.0,1.0,1.0798567383742343e-12,0.0
AIFeynman,feynman_II_8_7,0.001,Feynman,1000.0,1.0,2.717692257448761e-06,7.38586969359404e-12
AIFeynman,feynman_II_8_7,0.01,Feynman,1000.0,1.0,5.019905145776703e-05,2.519944694179443e-09
AIFeynman,feynman_II_8_7,0.1,Feynman,800.0,0.0,0.11926069673723126,0.014122914284983907
AIFeynman,feynman_I_10_7,0.0,Feynman,900.0,1.0,6.323665060092701e-16,0.0
AIFeynman,feynman_I_10_7,0.001,Feynman,1000.0,1.0,5.2831917262275476e-05,2.7912114802700702e-09
AIFeynman,feynman_I_10_7,0.01,Feynman,1000.0,1.0,0.0022617523637468357,5.1155106705702534e-06
AIFeynman,feynman_I_10_7,0.1,Feynman,1000.0,0.0,3.747142212945002,2.7107847763431483
AIFeynman,feynman_I_11_19,0.0,Feynman,900.0,1.0,5.076811065440509e-15,0.0
AIFeynman,feynman_I_11_19,0.001,Feynman,1000.0,1.0,0.00985947264131475,9.720447625654314e-05
AIFeynman,feynman_I_11_19,0.01,Feynman,400.0,1.0,0.06918414711850762,0.0047750276007270396
AIFeynman,feynman_I_11_19,0.1,Feynman,600.0,0.0,28.395372193428194,6.693691830977121
AIFeynman,feynman_I_12_1,0.0,Feynman,1000.0,1.0,2.1298180064259244e-15,0.0
AIFeynman,feynman_I_12_1,0.001,Feynman,1000.0,1.0,0.0006208751536229812,3.854858821892146e-07
AIFeynman,feynman_I_12_1,0.01,Feynman,1000.0,1.0,0.008360205619186344,6.989059559040756e-05
AIFeynman,feynman_I_12_1,0.1,Feynman,1000.0,0.0,10.335363414164588,4.680460729868922
AIFeynman,feynman_I_12_11,0.0,Feynman,900.0,1.0,9.83659977478104e-15,0.0
AIFeynman,feynman_I_12_11,0.001,Feynman,1000.0,1.0,0.00042869082079156337,1.8377580300848602e-07
AIFeynman,feynman_I_12_11,0.01,Feynman,600.0,1.0,0.012005148167499856,0.00014411319771795718
AIFeynman,feynman_I_12_11,0.1,Feynman,400.0,0.0,28.159970088286695,6.677063203325575
AIFeynman,feynman_I_12_2,0.0,Feynman,1000.0,1.0,7.009285574714836e-14,0.0
AIFeynman,feynman_I_12_2,0.001,Feynman,1000.0,1.0,4.044123010143472e-06,1.6354917420224364e-11
AIFeynman,feynman_I_12_2,0.01,Feynman,1000.0,1.0,5.553700105601277e-05,3.0843585415891773e-09
AIFeynman,feynman_I_12_2,0.1,Feynman,1000.0,0.0,0.10651117578569713,0.011280762829246248
AIFeynman,feynman_I_12_4,0.0,Feynman,1000.0,1.0,2.193130841597222e-14,0.0
AIFeynman,feynman_I_12_4,0.001,Feynman,1000.0,1.0,1.1027869563192022e-06,1.216138301173657e-12
AIFeynman,feynman_I_12_5,0.0,Feynman,1000.0,1.0,2.1275326383645277e-15,0.0
AIFeynman,feynman_I_12_5,0.001,Feynman,1000.0,1.0,0.0005800155051288373,3.364179295468553e-07
AIFeynman,feynman_I_12_5,0.01,Feynman,1000.0,1.0,0.006514896292084369,4.2442972980841964e-05
AIFeynman,feynman_I_12_5,0.1,Feynman,1000.0,0.0,10.374249977169168,4.687902159776824
AIFeynman,feynman_I_13_12,0.0,Feynman,1000.0,1.0,3.241682906572227e-15,0.0
AIFeynman,feynman_I_13_12,0.001,Feynman,1000.0,1.0,0.00015928665973166157,2.5372239542776374e-08
AIFeynman,feynman_I_13_12,0.01,Feynman,1000.0,1.0,0.001733814329862358,3.0061076119866236e-06
AIFeynman,feynman_I_13_12,0.1,Feynman,1000.0,0.0,9.026276217424492,4.4124789981682415
AIFeynman,feynman_I_13_4,0.0,Feynman,1000.0,1.0,1.2558149534905382e-14,0.0
AIFeynman,feynman_I_13_4,0.001,Feynman,500.0,1.0,0.005203961527392908,2.7080848888985508e-05
AIFeynman,feynman_I_13_4,0.01,Feynman,300.0,1.0,0.059031870922012675,0.003478704071251715
AIFeynman,feynman_I_13_4,0.1,Feynman,800.0,0.0,53.39523846609128,7.9557938356667055
AIFeynman,feynman_I_14_3,0.0,Feynman,1000.0,1.0,7.743350145210462e-15,0.0
AIFeynman,feynman_I_14_3,0.001,Feynman,1000.0,1.0,0.0012495765659491307,1.5614403751957711e-06
AIFeynman,feynman_I_14_3,0.01,Feynman,800.0,1.0,0.025970401304984465,0.0006742343968388858
AIFeynman,feynman_I_14_3,0.1,Feynman,600.0,0.0,33.093470600862986,6.999584677353224
AIFeynman,feynman_I_14_4,0.0,Feynman,1000.0,1.0,5.75160475421844e-15,0.0
AIFeynman,feynman_I_14_4,0.001,Feynman,1000.0,1.0,0.0006252083509276572,3.908854055865848e-07
AIFeynman,feynman_I_14_4,0.01,Feynman,1000.0,1.0,0.013307933447644851,0.00017708541209983966
AIFeynman,feynman_I_14_4,0.1,Feynman,1000.0,0.0,20.02855676729472,5.996807961061914
AIFeynman,feynman_I_15_10,0.0,Feynman,900.0,1.0,1.1583622473019245e-15,0.0
AIFeynman,feynman_I_15_10,0.001,Feynman,1000.0,1.0,0.0033776087025837263,1.1408175474313152e-05
AIFeynman,feynman_I_15_10,0.01,Feynman,1000.0,1.0,0.009920677649193436,9.84150021039364e-05
AIFeynman,feynman_I_15_10,0.1,Feynman,1000.0,0.0,5.226570657926119,3.343463773334073
AIFeynman,feynman_I_15_3t,0.0,Feynman,900.0,1.0,0.024865238681365406,0.0006180890382903472
AIFeynman,feynman_I_15_3t,0.001,Feynman,1000.0,1.0,0.02513433398898668,0.0006315352846755009
AIFeynman,feynman_I_15_3t,0.01,Feynman,1000.0,1.0,0.024037165640329216,0.0005776184783429374
AIFeynman,feynman_I_15_3t,0.1,Feynman,1000.0,0.0,3.512587655009403,2.590637499423068
AIFeynman,feynman_I_15_3x,0.0,Feynman,1000.0,0.0,0.11614940547191241,0.013400495344714169
AIFeynman,feynman_I_15_3x,0.001,Feynman,1000.0,0.0,0.09291951940085512,0.008596976953742263
AIFeynman,feynman_I_15_3x,0.01,Feynman,1000.0,1.0,0.041163052530011186,0.0016929630226411804
AIFeynman,feynman_I_15_3x,0.1,Feynman,1000.0,0.0,5.672153861569179,3.501746222637287
AIFeynman,feynman_I_16_6,0.0,Feynman,1000.0,0.0,0.03752059875283126,0.0014068053159741673
AIFeynman,feynman_I_16_6,0.001,Feynman,1000.0,0.0,0.03752059875283716,0.0014068053159746107
AIFeynman,feynman_I_16_6,0.01,Feynman,1000.0,0.0,0.03890762011828092,0.0015126582586853614
AIFeynman,feynman_I_16_6,0.1,Feynman,1000.0,0.0,3.281513660944915,2.4654121870965193
AIFeynman,feynman_I_18_12,0.0,Feynman,1000.0,1.0,2.5661267687636577e-15,0.0
AIFeynman,feynman_I_18_12,0.001,Feynman,1000.0,1.0,0.00047370141743291255,2.2439300764551088e-07
AIFeynman,feynman_I_18_12,0.01,Feynman,1000.0,1.0,0.004482163077854123,2.0089584059391217e-05
AIFeynman,feynman_I_18_12,0.1,Feynman,1000.0,0.0,7.593824764822423,4.071863318133105
AIFeynman,feynman_I_18_14,0.0,Feynman,900.0,1.0,9.568357516399187e-15,0.0
AIFeynman,feynman_I_18_14,0.001,Feynman,1000.0,1.0,0.002201729298118883,4.847600152481974e-06
AIFeynman,feynman_I_18_14,0.01,Feynman,500.0,1.0,0.025166499786056753,0.0006331522282996905
AIFeynman,feynman_I_18_14,0.1,Feynman,1000.0,0.0,25.556295721976337,6.483297319695128
AIFeynman,feynman_I_18_4,0.0,Feynman,900.0,1.0,5.518637128190374e-16,0.0
AIFeynman,feynman_I_18_4,0.001,Feynman,1000.0,1.0,4.7553721872853794e-05,2.261356432883254e-09
AIFeynman,feynman_I_18_4,0.01,Feynman,1000.0,1.0,0.00047553721713272754,2.261356193076186e-07
AIFeynman,feynman_I_18_4,0.1,Feynman,1000.0,0.0,3.2858568855804093,2.467833010578097
AIFeynman,feynman_I_24_6,0.0,Feynman,900.0,1.0,8.264746307985147e-15,0.0
AIFeynman,feynman_I_24_6,0.001,Feynman,1000.0,1.0,0.0013489833089148254,1.8197543119374678e-06
AIFeynman,feynman_I_24_6,0.01,Feynman,1000.0,1.0,0.015022149169044033,0.00022563950714852988
AIFeynman,feynman_I_24_6,0.1,Feynman,1000.0,0.0,23.72978564852457,6.335236374850401
AIFeynman,feynman_I_25_13,0.0,Feynman,1000.0,1.0,2.688687638376698e-16,0.0
AIFeynman,feynman_I_25_13,0.001,Feynman,1000.0,1.0,6.806197547831531e-05,4.632432426915946e-09
AIFeynman,feynman_I_25_13,0.01,Feynman,1000.0,1.0,0.0006865707271889789,4.713792524432506e-07
AIFeynman,feynman_I_25_13,0.1,Feynman,1000.0,0.0,1.179757082626643,0.8720574145729202
AIFeynman,feynman_I_27_6,0.0,Feynman,1000.0,1.0,1.3288597434737595e-16,0.0
AIFeynman,feynman_I_27_6,0.001,Feynman,1000.0,1.0,1.4482275276514485e-05,2.0973622836283232e-10
AIFeynman,feynman_I_27_6,0.01,Feynman,1000.0,1.0,0.00013769635721240262,1.8960286716328525e-08
AIFeynman,feynman_I_27_6,0.1,Feynman,1000.0,1.0,0.0020770937857377634,4.314309288176751e-06
AIFeynman,feynman_I_29_16,0.0,Feynman,1000.0,0.0,0.5063202957132162,0.22821884368238785
AIFeynman,feynman_I_29_16,0.001,Feynman,1000.0,0.0,0.5063690286298872,0.22825812408425802
AIFeynman,feynman_I_29_16,0.01,Feynman,1000.0,0.0,0.5058308651760093,0.22782447003199896
AIFeynman,feynman_I_29_16,0.1,Feynman,1000.0,0.0,4.291262512001767,2.96604256101002
AIFeynman,feynman_I_29_4,0.0,Feynman,1000.0,1.0,3.650643866072456e-16,0.0
AIFeynman,feynman_I_29_4,0.001,Feynman,1000.0,1.0,0.00011684093329721424,1.3651803594322974e-08
AIFeynman,feynman_I_29_4,0.01,Feynman,1000.0,1.0,0.0011361084721134454,1.2907416274617857e-06
AIFeynman,feynman_I_29_4,0.1,Feynman,1000.0,0.0,1.7578086418774124,1.40851837348071
AIFeynman,feynman_I_30_3,0.0,Feynman,1000.0,1.0,3.4084140998009883e-15,0.0
AIFeynman,feynman_I_30_3,0.001,Feynman,1000.0,1.0,0.0004341908463663004,1.8852167337659173e-07
AIFeynman,feynman_I_30_3,0.01,Feynman,1000.0,1.0,0.004103083585799224,1.6835153200156202e-05
AIFeynman,feynman_I_30_3,0.1,Feynman,1000.0,0.0,3.376476141504739,2.5177441435836423
AIFeynman,feynman_I_32_17,0.0,Feynman,800.0,0.5,3.733005325504191,2.703729464163838
